#elems=864
#nodes=473

#map
       171    0.0000000000E+00    0.1992673191E+01   -0.2220446049E-15        71
       172    0.9257244636E+00    0.1663335934E+01   -0.2220446049E-15       215
       173    0.4000000000E+01    0.1405083705E+01   -0.2220446049E-15        30
       174    0.3470980274E+01    0.1037004040E+01   -0.2220446049E-15       216
       175    0.1119111769E+01    0.1605150854E+01   -0.2220446049E-15       217
       176    0.2818765238E+01    0.1049632374E+01   -0.2220446049E-15       218
       177    0.2312079797E+01    0.1220263370E+01   -0.2220446049E-15       219
       178    0.3819628194E+01    0.1495124385E+01   -0.2220446049E-15       220
       179    0.7375605970E+00    0.1763428608E+01   -0.2220446049E-15       221
       180    0.1816368516E+01    0.1395419076E+01   -0.2220446049E-15       222
       181    0.3636227735E+01    0.1374948315E+01   -0.2220446049E-15       223
       182    0.1321836626E+01    0.1585917444E+01   -0.2220446049E-15       224
       183    0.4000000000E+01    0.1605811053E+01   -0.2220446049E-15        31
       184    0.3451707888E+01    0.1242609194E+01   -0.2220446049E-15       225
       185    0.3252549513E+01    0.1090241160E+01   -0.2220446049E-15       226
       186    0.1779222016E+00    0.2090075670E+01   -0.2220446049E-15       227
       187    0.3023873583E+01    0.1055505192E+01   -0.2220446049E-15       228
       188    0.2515478996E+01    0.1223838517E+01   -0.2220446049E-15       229
       189    0.5470576969E+00    0.1873774446E+01   -0.2220446049E-15       230
       190    0.3819543972E+01    0.1698085646E+01   -0.2220446049E-15       231
       191    0.2013986281E+01    0.1393971755E+01   -0.2220446049E-15       232
       192    0.3634369149E+01    0.1581019114E+01   -0.2220446049E-15       233
       193    0.1522860796E+01    0.1575917341E+01   -0.2220446049E-15       234
       194    0.4000000000E+01    0.1806538677E+01   -0.2220446049E-15        32
       195    0.3447059935E+01    0.1453075441E+01   -0.2220446049E-15       235
       196    0.3597294590E+00    0.1983839982E+01   -0.2220446049E-15       236
       197    0.3264937586E+01    0.1320509601E+01   -0.2220446049E-15       237
       198    0.2725521883E+01    0.1231708475E+01   -0.2220446049E-15       238
       199    0.3820280842E+01    0.1900772586E+01   -0.2220446049E-15       239
       200    0.2212679190E+01    0.1394749548E+01   -0.2220446049E-15       240
       201    0.1057836325E+01    0.1771168627E+01   -0.2220446049E-15       241
       202    0.1720251232E+01    0.1571080496E+01   -0.2220446049E-15       242
       203    0.0000000000E+00    0.2193402153E+01   -0.2220446049E-15        70
       204    0.3634876919E+01    0.1786631208E+01   -0.2220446049E-15       243
       205    0.3109973855E+01    0.1217246071E+01   -0.2220446049E-15       244
       206    0.9113867993E+00    0.1864256335E+01   -0.2220446049E-15       245
       207    0.4000000000E+01    0.2007266576E+01   -0.2220446049E-15        33
       208    0.1227090327E+01    0.1768269946E+01   -0.2220446049E-15       246
       209    0.2934375113E+01    0.1230093235E+01   -0.2220446049E-15       247
       210    0.3444336162E+01    0.1661193349E+01   -0.2220446049E-15       248
       211    0.3256464267E+01    0.1527306543E+01   -0.2220446049E-15       249
       212    0.3821354259E+01    0.2103130795E+01   -0.2220446049E-15       250
       213    0.2415389503E+01    0.1402388714E+01   -0.2220446049E-15       251
       214    0.3080174128E+01    0.1389979019E+01   -0.2220446049E-15       252
       215    0.7285250885E+00    0.1969411142E+01   -0.2220446049E-15       253
       216    0.1917185879E+01    0.1569405207E+01   -0.2220446049E-15       254
       217    0.3636888746E+01    0.1991789094E+01   -0.2220446049E-15       255
       218    0.4000000000E+01    0.2207994752E+01   -0.2220446049E-15        34
       219    0.1427064954E+01    0.1755674001E+01   -0.2220446049E-15       256
       220    0.3444884372E+01    0.1869391928E+01   -0.2220446049E-15       257
       221    0.1767491025E+00    0.2291697441E+01   -0.2220446049E-15       258
       222    0.3822453901E+01    0.2305145262E+01   -0.2220446049E-15       259
       223    0.5412066271E+00    0.2078839738E+01   -0.2220446049E-15       260
       224    0.3250991140E+01    0.1736584526E+01   -0.2220446049E-15       261
       225    0.2623998676E+01    0.1411345062E+01   -0.2220446049E-15       262
       226    0.2114875115E+01    0.1569036976E+01   -0.2220446049E-15       263
       227    0.3061631203E+01    0.1597658743E+01   -0.2220446049E-15       264
       228    0.2858357700E+01    0.1443564012E+01   -0.2220446049E-15       265
       229    0.3639567170E+01    0.2196325416E+01   -0.2220446049E-15       266
       230    0.1624988975E+01    0.1747830201E+01   -0.2220446049E-15       267
       231    0.4000000000E+01    0.2408723203E+01   -0.2220446049E-15        35
       232    0.3566225702E+00    0.2186963736E+01   -0.2220446049E-15       268
       233    0.3448035204E+01    0.2077370274E+01   -0.2220446049E-15       269
       234    0.3823421434E+01    0.2506844321E+01   -0.2220446049E-15       270
       235    0.1106889846E+01    0.1959568280E+01   -0.2220446049E-15       271
       236    0.3250874188E+01    0.1947018041E+01   -0.2220446049E-15       272
       237    0.2311214192E+01    0.1572737564E+01   -0.2220446049E-15       273
       238    0.0000000000E+00    0.2394131941E+01   -0.2220446049E-15        69
       239    0.1820910064E+01    0.1745047567E+01   -0.2220446049E-15       274
       240    0.3057648365E+01    0.1810629967E+01   -0.2220446049E-15       275
       241    0.3642298182E+01    0.2400156244E+01   -0.2220446049E-15       276
       242    0.9070446675E+00    0.2069242748E+01   -0.2220446049E-15       277
       243    0.4000000000E+01    0.2609451931E+01   -0.2220446049E-15        36
       244    0.2874186947E+01    0.1676976888E+01   -0.2220446049E-15       278
       245    0.1330094396E+01    0.1939611916E+01   -0.2220446049E-15       279
       246    0.3452520106E+01    0.2284665590E+01   -0.2220446049E-15       280
       247    0.3824201713E+01    0.2708280025E+01   -0.2220446049E-15       281
       248    0.2714299790E+01    0.1577109973E+01   -0.2220446049E-15       282
       249    0.3254212038E+01    0.2157416671E+01   -0.2220446049E-15       283
       250    0.2523338089E+01    0.1609032586E+01   -0.2220446049E-15       284
       251    0.7219045104E+00    0.2174877163E+01   -0.2220446049E-15       285
       252    0.2019620920E+01    0.1748220851E+01   -0.2220446049E-15       286
       253    0.3644744250E+01    0.2603304780E+01   -0.2220446049E-15       287
       254    0.3055640426E+01    0.2021620903E+01   -0.2220446049E-15       288
       255    0.4000000000E+01    0.2810180935E+01   -0.2220446049E-15        37
       256    0.1530788227E+01    0.1927184109E+01   -0.2220446049E-15       289
       257    0.2868096783E+01    0.1885650126E+01   -0.2220446049E-15       290
       258    0.3457374513E+01    0.2491034665E+01   -0.2220446049E-15       291
       259    0.1758886473E+00    0.2493068505E+01   -0.2220446049E-15       292
       260    0.2696131170E+01    0.1755837312E+01   -0.2220446049E-15       293
       261    0.3824797026E+01    0.2909509915E+01   -0.2220446049E-15       294
       262    0.5366327862E+00    0.2283007914E+01   -0.2220446049E-15       295
       263    0.3259924686E+01    0.2367480401E+01   -0.2220446049E-15       296
       264    0.2217533588E+01    0.1743829993E+01   -0.2220446049E-15       297
       265    0.3646768345E+01    0.2805855745E+01   -0.2220446049E-15       298
       266    0.3057437127E+01    0.2233227796E+01   -0.2220446049E-15       299
       267    0.1726168355E+01    0.1921153889E+01   -0.2220446049E-15       300
       268    0.4000000000E+01    0.3010910214E+01   -0.2220446049E-15        38
       269    0.3542431684E+00    0.2389493666E+01   -0.2220446049E-15       301
       270    0.3461964530E+01    0.2696388265E+01   -0.2220446049E-15       302
       271    0.2861935722E+01    0.2095292322E+01   -0.2220446049E-15       303
       272    0.2384276226E+01    0.1730331131E+01   -0.2220446049E-15       304
       273    0.1070308335E+01    0.2182514720E+01   -0.2220446049E-15       305
       274    0.2683489489E+01    0.1961398219E+01   -0.2220446049E-15       306
       275    0.3825249342E+01    0.3110588411E+01   -0.2220446049E-15       307
       276    0.2521360881E+01    0.1831526840E+01   -0.2220446049E-15       314
       277    0.1248926633E+01    0.2127611457E+01   -0.2220446049E-15       308
       278    0.3266813603E+01    0.2576750926E+01   -0.2220446049E-15       309
       279    0.0000000000E+00    0.2594862556E+01   -0.2220446049E-15        68
       280    0.3648360310E+01    0.3007921680E+01   -0.2220446049E-15       310
       281    0.1919324652E+01    0.1921255040E+01   -0.2220446049E-15       311
       282    0.3062954198E+01    0.2445308893E+01   -0.2220446049E-15       312
       283    0.4000000000E+01    0.3211639770E+01   -0.2220446049E-15        39
       284    0.8969492060E+00    0.2275335028E+01   -0.2220446049E-15       313
       285    0.3465955350E+01    0.2900766799E+01   -0.2220446049E-15       315
       286    0.1439658033E+01    0.2108822377E+01   -0.2220446049E-15       316
       287    0.2860078622E+01    0.2306565308E+01   -0.2220446049E-15       317
       288    0.3825738505E+01    0.3311549126E+01   -0.2220446049E-15       318
       289    0.2670747320E+01    0.2168706010E+01   -0.2220446049E-15       319
       290    0.3273862423E+01    0.2784902831E+01   -0.2220446049E-15       320
       291    0.2499451163E+01    0.2034230390E+01   -0.2220446049E-15       321
       292    0.7163504519E+00    0.2379380399E+01   -0.2220446049E-15       322
       293    0.2343914356E+01    0.1899143703E+01   -0.2220446049E-15       323
       294    0.3649630704E+01    0.3209643498E+01   -0.2220446049E-15       324
       295    0.2132131117E+01    0.1951705221E+01   -0.2220446049E-15       325
       296    0.3070990261E+01    0.2657207869E+01   -0.2220446049E-15       326
       297    0.4000000000E+01    0.3412369602E+01   -0.2220446049E-15        40
       298    0.1634354805E+01    0.2102915185E+01   -0.2220446049E-15       327
       299    0.3469240960E+01    0.3104303520E+01   -0.2220446049E-15       328
       300    0.1753002855E+00    0.2694254536E+01   -0.2220446049E-15       329
       301    0.2863553607E+01    0.2519429021E+01   -0.2220446049E-15       330
       302    0.3827240906E+01    0.3512068545E+01   -0.2220446049E-15       331
       303    0.5331499671E+00    0.2486376846E+01   -0.2220446049E-15       332
       304    0.3280394771E+01    0.2991813061E+01   -0.2220446049E-15       333
       305    0.2663680139E+01    0.2378627524E+01   -0.2220446049E-15       334
       306    0.2480107674E+01    0.2240456524E+01   -0.2220446049E-15       335
       307    0.3651141418E+01    0.3411290073E+01   -0.2220446049E-15       336
       308    0.3080147967E+01    0.2868288141E+01   -0.2220446049E-15       337
       309    0.2310363472E+01    0.2102625136E+01   -0.2220446049E-15       338
       310    0.4000000000E+01    0.3613099709E+01   -0.2220446049E-15        41
       311    0.1827330609E+01    0.2093948067E+01   -0.2220446049E-15       339
       312    0.1196298535E+01    0.2290386802E+01   -0.2220446049E-15       340
       313    0.3525169768E+00    0.2591551990E+01   -0.2220446049E-15       341
       314    0.3471943846E+01    0.3307253169E+01   -0.2220446049E-15       342
       315    0.2871256682E+01    0.2733118353E+01   -0.2220446049E-15       343
       316    0.1062679006E+01    0.2378162417E+01   -0.2220446049E-15       344
       317    0.3833972492E+01    0.3708045332E+01   -0.2220446049E-15       345
       318    0.1353193317E+01    0.2288050841E+01   -0.2220446049E-15       346
       319    0.3286053623E+01    0.3197573607E+01   -0.2220446049E-15       347
       320    0.2663604377E+01    0.2591187159E+01   -0.2220446049E-15       348
       321    0.0000000000E+00    0.2795593997E+01   -0.2220446049E-15        67
       322    0.1991523042E+01    0.2077883070E+01   -0.2220446049E-15       349
       323    0.3655513559E+01    0.3613785061E+01   -0.2220446049E-15       350
       324    0.2468480214E+01    0.2449654848E+01   -0.2220446049E-15       351
       325    0.3089306260E+01    0.3078158237E+01   -0.2220446049E-15       352
       326    0.4000000000E+01    0.3806549855E+01   -0.2220446049E-15        42
       327    0.8930075120E+00    0.2477129041E+01   -0.2220446049E-15       353
       328    0.2290743377E+01    0.2311911807E+01   -0.2220446049E-15       354
       329    0.2128196565E+01    0.2178818368E+01   -0.2220446049E-15       361
       330    0.3474769325E+01    0.3510021125E+01   -0.2220446049E-15       355
       331    0.1538495298E+01    0.2278969408E+01   -0.2220446049E-15       356
       332    0.2881495446E+01    0.2946711315E+01   -0.2220446049E-15       357
       333    0.3859020019E+01    0.3869995618E+01   -0.2220446049E-15       358
       334    0.3290700757E+01    0.3402664633E+01   -0.2220446049E-15       359
       335    0.2669363387E+01    0.2805596424E+01   -0.2220446049E-15       360
       336    0.7131859258E+00    0.2582650973E+01   -0.2220446049E-15       362
       337    0.3671707825E+01    0.3826405680E+01   -0.2220446049E-15       363
       338    0.3097635946E+01    0.3286813953E+01   -0.2220446049E-15       364
       339    0.4000000000E+01    0.4000000000E+01   -0.2220446049E-15         3
       340    0.2464160107E+01    0.2661336662E+01   -0.2220446049E-15       365
       341    0.1743472252E+01    0.2302598002E+01   -0.2220446049E-15       366
       342    0.3479881948E+01    0.3710795200E+01   -0.2220446049E-15       367
       343    0.2274815670E+01    0.2519887431E+01   -0.2220446049E-15       368
       344    0.1749934533E+00    0.2895324269E+01   -0.2220446049E-15       369
       345    0.2892696075E+01    0.3159566532E+01   -0.2220446049E-15       370
       346    0.2103826869E+01    0.2382691628E+01   -0.2220446049E-15       371
       347    0.3799269084E+01    0.4000000000E+01   -0.2220446049E-15        43
       348    0.1950490471E+01    0.2247421106E+01   -0.2220446049E-15       372
       349    0.5309954403E+00    0.2689084257E+01   -0.2220446049E-15       373
       350    0.3294272810E+01    0.3608646777E+01   -0.2220446049E-15       374
       351    0.2679236501E+01    0.3020905983E+01   -0.2220446049E-15       375
       352    0.3104135537E+01    0.3494817996E+01   -0.2220446049E-15       376
       353    0.1245634070E+01    0.2470401638E+01   -0.2220446049E-15       377
       354    0.2466728620E+01    0.2875594432E+01   -0.2220446049E-15       378
       355    0.3598537894E+01    0.4000000000E+01   -0.2220446049E-15        44
       356    0.3515103627E+00    0.2793277418E+01   -0.2220446049E-15       379
       357    0.3488128755E+01    0.3874089769E+01   -0.2220446049E-15       380
       358    0.2903246784E+01    0.3371802503E+01   -0.2220446049E-15       381
       359    0.2265815616E+01    0.2730330636E+01   -0.2220446049E-15       382
       360    0.1065855359E+01    0.2573047807E+01   -0.2220446049E-15       383
       361    0.2082617955E+01    0.2589230188E+01   -0.2220446049E-15       384
       362    0.3296638634E+01    0.3824667681E+01   -0.2220446049E-15       385
       363    0.1448571755E+01    0.2450725987E+01   -0.2220446049E-15       386
       364    0.1915403247E+01    0.2450623334E+01   -0.2220446049E-15       387
       365    0.2691267681E+01    0.3236443366E+01   -0.2220446049E-15       388
       366    0.0000000000E+00    0.2996326265E+01   -0.2220446049E-15        66
       367    0.3106727016E+01    0.3700989665E+01   -0.2220446049E-15       389
       368    0.2474782892E+01    0.3091803538E+01   -0.2220446049E-15       390
       369    0.8945082681E+00    0.2677781879E+01   -0.2220446049E-15       391
       370    0.3397806430E+01    0.4000000000E+01   -0.2220446049E-15        45
       371    0.2910272312E+01    0.3585588031E+01   -0.2220446049E-15       392
       372    0.1606832871E+01    0.2430272400E+01   -0.2220446049E-15       393
       373    0.2264380951E+01    0.2943857945E+01   -0.2220446049E-15       394
       374    0.2069132873E+01    0.2798663628E+01   -0.2220446049E-15       395
       375    0.2702688318E+01    0.3452774318E+01   -0.2220446049E-15       396
       376    0.1893171939E+01    0.2659039196E+01   -0.2220446049E-15       397
       377    0.1736147969E+01    0.2526921853E+01   -0.2220446049E-15       404
       378    0.7130454566E+00    0.2785286818E+01   -0.2220446049E-15       398
       379    0.3103838566E+01    0.3869457173E+01   -0.2220446049E-15       399
       380    0.3197074691E+01    0.4000000000E+01   -0.2220446049E-15        46
       381    0.2485973592E+01    0.3309830955E+01   -0.2220446049E-15       400
       382    0.1749229041E+00    0.3096334285E+01   -0.2220446049E-15       401
       383    0.2908008045E+01    0.3812534373E+01   -0.2220446049E-15       402
       384    0.2269340753E+01    0.3160196585E+01   -0.2220446049E-15       403
       385    0.5307455363E+00    0.2891522181E+01   -0.2220446049E-15       405
       386    0.2708455198E+01    0.3670690368E+01   -0.2220446049E-15       406
       387    0.2063056412E+01    0.3010916744E+01   -0.2220446049E-15       407
       388    0.1213417341E+01    0.2660448817E+01   -0.2220446049E-15       408
       389    0.1874432658E+01    0.2866340794E+01   -0.2220446049E-15       409
       390    0.1379696431E+01    0.2636446589E+01   -0.2220446049E-15       410
       391    0.2495641975E+01    0.3533177411E+01   -0.2220446049E-15       411
       392    0.1706927355E+01    0.2727653541E+01   -0.2220446049E-15       412
       393    0.2996342678E+01    0.4000000000E+01   -0.2220446049E-15        47
       394    0.3514744318E+00    0.2994939476E+01   -0.2220446049E-15       413
       395    0.1564400396E+01    0.2594357518E+01   -0.2220446049E-15       414
       396    0.1078876917E+01    0.2767621385E+01   -0.2220446049E-15       415
       397    0.2277790156E+01    0.3379677801E+01   -0.2220446049E-15       416
       398    0.2705320223E+01    0.3853809291E+01   -0.2220446049E-15       417
       399    0.2063958405E+01    0.3226687896E+01   -0.2220446049E-15       418
       400    0.0000000000E+00    0.3197059359E+01   -0.2220446049E-15        65
       401    0.2795610390E+01    0.4000000000E+01   -0.2220446049E-15        48
       402    0.1862924967E+01    0.3076869853E+01   -0.2220446049E-15       419
       403    0.2495747425E+01    0.3782192580E+01   -0.2220446049E-15       420
       404    0.9015854566E+00    0.2878652093E+01   -0.2220446049E-15       421
       405    0.1680004578E+01    0.2931899612E+01   -0.2220446049E-15       422
       406    0.1515493625E+01    0.2788435402E+01   -0.2220446049E-15       423
       407    0.2281651035E+01    0.3603629359E+01   -0.2220446049E-15       424
       408    0.2069036257E+01    0.3446394946E+01   -0.2220446049E-15       425
       409    0.7171965934E+00    0.2988522297E+01   -0.2220446049E-15       426
       410    0.2594877827E+01    0.4000000000E+01   -0.2220446049E-15        49
       411    0.1859327565E+01    0.3292288371E+01   -0.2220446049E-15       427
       412    0.1745001481E+00    0.3297023445E+01   -0.2220446049E-15       428
       413    0.1663285208E+01    0.3141661204E+01   -0.2220446049E-15       429
       414    0.2257508175E+01    0.3817366904E+01   -0.2220446049E-15       430
       415    0.5334383366E+00    0.3095020920E+01   -0.2220446049E-15       431
       416    0.1481233104E+01    0.2995923955E+01   -0.2220446049E-15       432
       417    0.1293428582E+01    0.2841681684E+01   -0.2220446049E-15       433
       418    0.2394144991E+01    0.4000000000E+01   -0.2220446049E-15        50
       419    0.2072466311E+01    0.3666884989E+01   -0.2220446049E-15       434
       420    0.3520062095E+00    0.3196883351E+01   -0.2220446049E-15       435
       421    0.1861375221E+01    0.3516421449E+01   -0.2220446049E-15       436
       422    0.1097195296E+01    0.2968165807E+01   -0.2220446049E-15       437
       423    0.1655297522E+01    0.3356710431E+01   -0.2220446049E-15       438
       424    0.1465267638E+01    0.3207757742E+01   -0.2220446049E-15       439
       425    0.1285012232E+01    0.3073954504E+01   -0.2220446049E-15       440
       426    0.0000000000E+00    0.3397793279E+01   -0.2220446049E-15        64
       427    0.2080126031E+01    0.3851494288E+01   -0.2220446049E-15       441
       428    0.2193411880E+01    0.4000000000E+01   -0.2220446049E-15        51
       429    0.9130614857E+00    0.3081697745E+01   -0.2220446049E-15       442
       430    0.1869046926E+01    0.3771589176E+01   -0.2220446049E-15       443
       431    0.1649928102E+01    0.3579567793E+01   -0.2220446049E-15       444
       432    0.1453293468E+01    0.3418840698E+01   -0.2220446049E-15       445
       433    0.7285603106E+00    0.3197718088E+01   -0.2220446049E-15       446
       434    0.1276131820E+01    0.3278637799E+01   -0.2220446049E-15       447
       435    0.1103665174E+01    0.3170478134E+01   -0.2220446049E-15       448
       436    0.1992678494E+01    0.4000000000E+01   -0.2220446049E-15        52
       437    0.1732977660E+00    0.3496527845E+01   -0.2220446049E-15       449
       438    0.5368973347E+00    0.3302427401E+01   -0.2220446049E-15       450
       439    0.1628408491E+01    0.3800613315E+01   -0.2220446049E-15       451
       440    0.1791944834E+01    0.4000000000E+01   -0.2220446049E-15        53
       441    0.1440255260E+01    0.3630700458E+01   -0.2220446049E-15       452
       442    0.1255101853E+01    0.3478181764E+01   -0.2220446049E-15       453
       443    0.3494444515E+00    0.3397378251E+01   -0.2220446049E-15       454
       444    0.1116832898E+01    0.3345669751E+01   -0.2220446049E-15       455
       445    0.9381987008E+00    0.3290627748E+01   -0.2220446049E-15       456
       446    0.0000000000E+00    0.3598528026E+01   -0.2220446049E-15        63
       447    0.1424345738E+01    0.3830487035E+01   -0.2220446049E-15       457
       448    0.1591210898E+01    0.4000000000E+01   -0.2220446049E-15        54
       449    0.1240479821E+01    0.3685998090E+01   -0.2220446049E-15       458
       450    0.1025322274E+01    0.3524850543E+01   -0.2220446049E-15       459
       451    0.7477675079E+00    0.3437355190E+01   -0.2220446049E-15       460
       452    0.1390476686E+01    0.4000000000E+01   -0.2220446049E-15        55
       453    0.1257844813E+01    0.3862862211E+01   -0.2220446049E-15       461
       454    0.1739100159E+00    0.3693210432E+01   -0.2220446049E-15       462
       455    0.1055319250E+01    0.3794978969E+01   -0.2220446049E-15       463
       456    0.5217864856E+00    0.3502027599E+01   -0.2220446049E-15       464
       457    0.8356647120E+00    0.3663936364E+01   -0.2220446049E-15       465
       458    0.3441303826E+00    0.3593601509E+01   -0.2220446049E-15       466
       459    0.1189742198E+01    0.4000000000E+01   -0.2220446049E-15        56
       460    0.9890074336E+00    0.4000000000E+01   -0.2220446049E-15        57
       461    0.6553126049E+00    0.3612572392E+01   -0.2220446049E-15       467
       462    0.0000000000E+00    0.3799263600E+01   -0.2220446049E-15        62
       463    0.8664656246E+00    0.3848331153E+01   -0.2220446049E-15       468
       464    0.6755187051E+00    0.3805347602E+01   -0.2220446049E-15       469
       465    0.5055248076E+00    0.3689381089E+01   -0.2220446049E-15       470
       466    0.7882723935E+00    0.4000000000E+01   -0.2220446049E-15        58
       467    0.1828593431E+00    0.3880652021E+01   -0.2220446049E-15       471
       468    0.4997944614E+00    0.3855177733E+01   -0.2220446049E-15       472
       469    0.5875370774E+00    0.4000000000E+01   -0.2220446049E-15        59
       470    0.3474833657E+00    0.3785725555E+01   -0.2220446049E-15       473
       471    0.0000000000E+00    0.4000000000E+01   -0.2220446049E-15         4
       472    0.3868014852E+00    0.4000000000E+01   -0.2220446049E-15        60
       473    0.1934007426E+00    0.4000000000E+01   -0.2220446049E-15        61
